cohort,track,prefix,method,mode,role,stratum,strict_role,diagnostic_step,is_diagnostic,average,inputs,edits,source_images,patients,semantic,semantic_numerator,semantic_denominator,semantic_edit_support,v4_primary,v4_primary_numerator,v4_primary_denominator,v4_primary_edit_support,original_reference_correct,original_reference_correct_numerator,original_reference_correct_denominator,original_reference_correct_edit_support,base_correct,base_correct_numerator,base_correct_denominator,base_correct_edit_support,base_correct_damage,base_correct_damage_numerator,base_correct_damage_denominator,base_correct_damage_edit_support,base_correct_preserved,base_correct_preserved_numerator,base_correct_preserved_denominator,base_correct_preserved_edit_support,base_wrong_became_correct,base_wrong_became_correct_numerator,base_wrong_became_correct_denominator,base_wrong_became_correct_edit_support,base_wrong_changed,base_wrong_changed_numerator,base_wrong_changed_denominator,base_wrong_changed_edit_support,on,on_numerator,on_denominator,on_edit_support,joint_on_correct,joint_on_correct_numerator,joint_on_correct_denominator,joint_on_correct_edit_support,fpr,fpr_numerator,fpr_denominator,fpr_edit_support,misfire_damage,misfire_damage_numerator,misfire_damage_denominator,misfire_damage_edit_support,token_parity,token_parity_numerator,token_parity_denominator,token_parity_edit_support,kl,kl_numerator,kl_denominator,kl_edit_support,own_forced_correct,own_forced_correct_numerator,own_forced_correct_denominator,own_forced_correct_edit_support,rejection,rejection_numerator,rejection_denominator,rejection_edit_support,wrong_writer,wrong_writer_numerator,wrong_writer_denominator,wrong_writer_edit_support,writer_error,writer_error_numerator,writer_error_denominator,writer_error_edit_support,equivalent_correct,equivalent_correct_numerator,equivalent_correct_denominator,equivalent_correct_edit_support,other_expert_correct,other_expert_correct_numerator,other_expert_correct_denominator,other_expert_correct_edit_support,selected_writer_error,selected_writer_error_numerator,selected_writer_error_denominator,selected_writer_error_edit_support,ended_with_eos,ended_with_eos_numerator,ended_with_eos_denominator,ended_with_eos_edit_support,cap_hit,cap_hit_numerator,cap_hit_denominator,cap_hit_edit_support,wrong_given_on_base_correct,wrong_given_on_base_correct_numerator,wrong_given_on_base_correct_denominator,wrong_given_on_base_correct_edit_support,wrong_given_on_strict_base,wrong_given_on_strict_base_numerator,wrong_given_on_strict_base_denominator,wrong_given_on_strict_base_edit_support,positive_wrong_rejection,positive_wrong_rejection_numerator,positive_wrong_rejection_denominator,positive_wrong_rejection_edit_support,positive_wrong_selection,positive_wrong_selection_numerator,positive_wrong_selection_denominator,positive_wrong_selection_edit_support,positive_owner_error,positive_owner_error_numerator,positive_owner_error_denominator,positive_owner_error_edit_support,correct_via_base_return,correct_via_base_return_numerator,correct_via_base_return_denominator,correct_via_base_return_edit_support,correct_via_owner_writer,correct_via_owner_writer_numerator,correct_via_owner_writer_denominator,correct_via_owner_writer_edit_support,correct_via_other_writer,correct_via_other_writer_numerator,correct_via_other_writer_denominator,correct_via_other_writer_edit_support,medical_stratum
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,U,STRICT_BASE,160,True,micro,91,7,38,UNKNOWN,0.4835164835164835,44.0,91,7,,,0,0,0.4835164835164835,44.0,91,7,0.6593406593406593,60.0,91,7,0.36666666666666664,22.0,60,7,0.6333333333333333,38.0,60,7,0.1935483870967742,6.0,31,7,0.6129032258064516,19.0,31,7,1.0,91.0,91,7,0.4835164835164835,44.0,91,7,1.0,91.0,91,7,0.36666666666666664,22.0,60,7,0.4175824175824176,38.0,91,7,,,0,0,0.4835164835164835,44.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,91.0,91,7,,,0,0,0.36666666666666664,22.0,60,7,0.5164835164835165,47.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,U,STRICT_BASE,320,False,macro,91,7,38,UNKNOWN,0.4945054945054945,45.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,0.6593406593406593,60.0,91,7,0.35007215007215003,21.0,60,7,0.6499278499278499,39.0,60,7,0.18877551020408162,6.0,31,7,0.5850340136054422,18.0,31,7,1.0,91.0,91,7,0.4945054945054945,45.0,91,7,1.0,91.0,91,7,0.35007215007215003,21.0,60,7,0.45054945054945056,41.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,91.0,91,7,,,0,0,0.35007215007215003,21.0,60,7,0.5054945054945055,46.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,U,STRICT_BASE,320,False,micro,91,7,38,UNKNOWN,0.4945054945054945,45.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,0.6593406593406593,60.0,91,7,0.35,21.0,60,7,0.65,39.0,60,7,0.1935483870967742,6.0,31,7,0.5806451612903226,18.0,31,7,1.0,91.0,91,7,0.4945054945054945,45.0,91,7,1.0,91.0,91,7,0.35,21.0,60,7,0.45054945054945056,41.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,91.0,91,7,,,0,0,0.35,21.0,60,7,0.5054945054945055,46.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,160,True,macro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.2857142857142857,4.0,14,7,,,0,0,,,0,0,1.0,10.0,10,7,1.0,10.0,10,7,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,160,True,micro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.2857142857142857,4.0,14,7,,,0,0,,,0,0,1.0,10.0,10,7,1.0,10.0,10,7,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,macro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.2857142857142857,4.0,14,7,,,0,0,,,0,0,1.0,10.0,10,7,1.0,10.0,10,7,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,micro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.2857142857142857,4.0,14,7,,,0,0,,,0,0,1.0,10.0,10,7,1.0,10.0,10,7,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,160,True,macro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.6428571428571429,9.0,14,7,,,0,0,,,0,0,1.0,5.0,5,3,1.0,5.0,5,3,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,160,True,micro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.6428571428571429,9.0,14,7,,,0,0,,,0,0,1.0,5.0,5,3,1.0,5.0,5,3,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,macro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.6428571428571429,9.0,14,7,,,0,0,,,0,0,1.0,5.0,5,3,1.0,5.0,5,3,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,micro,14,7,7,UNKNOWN,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,0.6428571428571429,9.0,14,7,,,0,0,,,0,0,1.0,5.0,5,3,1.0,5.0,5,3,1.0,14.0,14,7,1.0,14.0,14,7,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.0,0.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,H,STRICT_BASE,160,True,macro,8,7,4,UNKNOWN,1.0,8.0,8,7,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,1.0,8.0,8,7,,,0,0,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,1.0,8.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,7,,,0,0,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,H,STRICT_BASE,160,True,micro,8,7,4,UNKNOWN,1.0,8.0,8,7,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,1.0,8.0,8,7,,,0,0,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,1.0,8.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,7,,,0,0,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,H,STRICT_BASE,320,False,macro,8,7,4,UNKNOWN,1.0,8.0,8,7,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,1.0,8.0,8,7,,,0,0,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,1.0,8.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,7,,,0,0,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,H,STRICT_BASE,320,False,micro,8,7,4,UNKNOWN,1.0,8.0,8,7,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,1.0,8.0,8,7,,,0,0,,,0,0,1.0,8.0,8,7,1.0,8.0,8,7,1.0,8.0,8,7,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,1.0,8.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,7,,,0,0,0.0,0.0,8,7,0.0,0.0,8,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,U,STRICT_BASE,160,True,macro,98,7,40,UNKNOWN,0.42857142857142855,42.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,0.6020408163265306,59.0,98,7,0.38384353741496596,23.0,59,7,0.616156462585034,36.0,59,7,0.1335034013605442,6.0,39,7,0.46258503401360546,18.0,39,7,1.0,98.0,98,7,0.42857142857142855,42.0,98,7,1.0,98.0,98,7,0.38384353741496596,23.0,59,7,0.45918367346938777,45.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,98.0,98,7,,,0,0,0.38384353741496596,23.0,59,7,0.5714285714285714,56.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,U,STRICT_BASE,160,True,micro,98,7,40,UNKNOWN,0.42857142857142855,42.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,0.6020408163265306,59.0,98,7,0.3898305084745763,23.0,59,7,0.6101694915254238,36.0,59,7,0.15384615384615385,6.0,39,7,0.46153846153846156,18.0,39,7,1.0,98.0,98,7,0.42857142857142855,42.0,98,7,1.0,98.0,98,7,0.3898305084745763,23.0,59,7,0.45918367346938777,45.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,98.0,98,7,,,0,0,0.3898305084745763,23.0,59,7,0.5714285714285714,56.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,U,STRICT_BASE,320,False,macro,98,7,40,UNKNOWN,0.42857142857142855,42.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,0.6020408163265306,59.0,98,7,0.345578231292517,21.0,59,7,0.654421768707483,38.0,59,7,0.08928571428571429,4.0,39,7,0.3562925170068027,13.0,39,7,1.0,98.0,98,7,0.42857142857142855,42.0,98,7,1.0,98.0,98,7,0.345578231292517,21.0,59,7,0.5102040816326531,50.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,98.0,98,7,,,0,0,0.345578231292517,21.0,59,7,0.5714285714285714,56.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,U,STRICT_BASE,320,False,micro,98,7,40,UNKNOWN,0.42857142857142855,42.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,0.6020408163265306,59.0,98,7,0.3559322033898305,21.0,59,7,0.6440677966101694,38.0,59,7,0.10256410256410256,4.0,39,7,0.3333333333333333,13.0,39,7,1.0,98.0,98,7,0.42857142857142855,42.0,98,7,1.0,98.0,98,7,0.3559322033898305,21.0,59,7,0.5102040816326531,50.0,98,7,,,0,0,0.42857142857142855,42.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,98.0,98,7,,,0,0,0.3559322033898305,21.0,59,7,0.5714285714285714,56.0,98,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,160,True,macro,28,7,7,UNKNOWN,1.0,28.0,28,7,,,0,0,1.0,28.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,160,True,micro,28,7,7,UNKNOWN,1.0,28.0,28,7,,,0,0,1.0,28.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,macro,28,7,7,UNKNOWN,1.0,28.0,28,7,,,0,0,1.0,28.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,micro,28,7,7,UNKNOWN,1.0,28.0,28,7,,,0,0,1.0,28.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,1.0,28.0,28,7,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.0,0.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,native,T0,EDIT_TARGET,160,True,macro,7,7,7,UNKNOWN,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,native,T0,EDIT_TARGET,160,True,micro,7,7,7,UNKNOWN,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,native,T0,EDIT_TARGET,320,False,macro,7,7,7,UNKNOWN,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,FORCED_ON,native,T0,EDIT_TARGET,320,False,micro,7,7,7,UNKNOWN,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,0.0,0.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,macro,12,6,4,UNKNOWN,0.25,3.0,12,6,,,0,0,0.25,3.0,12,6,0.25,3.0,12,6,0.0,0.0,3,3,1.0,3.0,3,3,0.0,0.0,9,6,0.0,0.0,9,6,0.0,0.0,12,6,0.0,0.0,12,6,0.0,0.0,12,6,0.0,0.0,3,3,1.0,12.0,12,6,,,0,0,0.4166666666666667,5.0,12,6,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,micro,12,6,4,UNKNOWN,0.25,3.0,12,6,,,0,0,0.25,3.0,12,6,0.25,3.0,12,6,0.0,0.0,3,3,1.0,3.0,3,3,0.0,0.0,9,6,0.0,0.0,9,6,0.0,0.0,12,6,0.0,0.0,12,6,0.0,0.0,12,6,0.0,0.0,3,3,1.0,12.0,12,6,,,0,0,0.4166666666666667,5.0,12,6,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,evaluation,H,STRICT_BASE,320,False,macro,7,7,5,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,0.5714285714285714,4.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,evaluation,H,STRICT_BASE,320,False,micro,7,7,5,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,0.5714285714285714,4.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,evaluation,U,STRICT_BASE,320,False,macro,91,7,38,UNKNOWN,0.6593406593406593,60.0,91,7,,,0,0,0.6593406593406593,60.0,91,7,0.6593406593406593,60.0,91,7,0.0,0.0,60,7,1.0,60.0,60,7,0.0,0.0,31,7,0.0,0.0,31,7,0.0,0.0,91,7,0.0,0.0,91,7,0.0,0.0,91,7,0.0,0.0,60,7,1.0,91.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
JOINT_SLAKE_STAGE2_BANK16,A,0,J1_FREE_R4,R0,evaluation,U,STRICT_BASE,320,False,micro,91,7,38,UNKNOWN,0.6593406593406593,60.0,91,7,,,0,0,0.6593406593406593,60.0,91,7,0.6593406593406593,60.0,91,7,0.0,0.0,60,7,1.0,60.0,60,7,0.0,0.0,31,7,0.0,0.0,31,7,0.0,0.0,91,7,0.0,0.0,91,7,0.0,0.0,91,7,0.0,0.0,60,7,1.0,91.0,91,7,,,0,0,0.4945054945054945,45.0,91,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,ORGAN_VISIBILITY
