cohort,track,prefix,method,mode,role,stratum,strict_role,diagnostic_step,is_diagnostic,average,inputs,edits,source_images,patients,semantic,semantic_numerator,semantic_denominator,semantic_edit_support,v4_primary,v4_primary_numerator,v4_primary_denominator,v4_primary_edit_support,original_reference_correct,original_reference_correct_numerator,original_reference_correct_denominator,original_reference_correct_edit_support,base_correct,base_correct_numerator,base_correct_denominator,base_correct_edit_support,base_correct_damage,base_correct_damage_numerator,base_correct_damage_denominator,base_correct_damage_edit_support,base_correct_preserved,base_correct_preserved_numerator,base_correct_preserved_denominator,base_correct_preserved_edit_support,base_wrong_became_correct,base_wrong_became_correct_numerator,base_wrong_became_correct_denominator,base_wrong_became_correct_edit_support,base_wrong_changed,base_wrong_changed_numerator,base_wrong_changed_denominator,base_wrong_changed_edit_support,on,on_numerator,on_denominator,on_edit_support,joint_on_correct,joint_on_correct_numerator,joint_on_correct_denominator,joint_on_correct_edit_support,fpr,fpr_numerator,fpr_denominator,fpr_edit_support,misfire_damage,misfire_damage_numerator,misfire_damage_denominator,misfire_damage_edit_support,token_parity,token_parity_numerator,token_parity_denominator,token_parity_edit_support,kl,kl_numerator,kl_denominator,kl_edit_support,own_forced_correct,own_forced_correct_numerator,own_forced_correct_denominator,own_forced_correct_edit_support,rejection,rejection_numerator,rejection_denominator,rejection_edit_support,wrong_writer,wrong_writer_numerator,wrong_writer_denominator,wrong_writer_edit_support,writer_error,writer_error_numerator,writer_error_denominator,writer_error_edit_support,equivalent_correct,equivalent_correct_numerator,equivalent_correct_denominator,equivalent_correct_edit_support,other_expert_correct,other_expert_correct_numerator,other_expert_correct_denominator,other_expert_correct_edit_support,selected_writer_error,selected_writer_error_numerator,selected_writer_error_denominator,selected_writer_error_edit_support,ended_with_eos,ended_with_eos_numerator,ended_with_eos_denominator,ended_with_eos_edit_support,cap_hit,cap_hit_numerator,cap_hit_denominator,cap_hit_edit_support,wrong_given_on_base_correct,wrong_given_on_base_correct_numerator,wrong_given_on_base_correct_denominator,wrong_given_on_base_correct_edit_support,wrong_given_on_strict_base,wrong_given_on_strict_base_numerator,wrong_given_on_strict_base_denominator,wrong_given_on_strict_base_edit_support,positive_wrong_rejection,positive_wrong_rejection_numerator,positive_wrong_rejection_denominator,positive_wrong_rejection_edit_support,positive_wrong_selection,positive_wrong_selection_numerator,positive_wrong_selection_denominator,positive_wrong_selection_edit_support,positive_owner_error,positive_owner_error_numerator,positive_owner_error_denominator,positive_owner_error_edit_support,correct_via_base_return,correct_via_base_return_numerator,correct_via_base_return_denominator,correct_via_base_return_edit_support,correct_via_owner_writer,correct_via_owner_writer_numerator,correct_via_owner_writer_denominator,correct_via_owner_writer_edit_support,correct_via_other_writer,correct_via_other_writer_numerator,correct_via_other_writer_denominator,correct_via_other_writer_edit_support,subset,row_kind,requested_edits,native_edit_support,native_correct,pair_edit_support,pairs,pair_macro,pair_micro,status,both_correct,native_only,H_only,both_wrong
OLD15,A,0,C_NO_H,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,macro,30,15,15,UNKNOWN,1.0,30.0,30,15,,,0,0,1.0,30.0,30,15,0.6333333333333333,19.0,30,15,,,0,0,,,0,0,1.0,11.0,11,6,1.0,11.0,11,6,1.0,30.0,30,15,1.0,30.0,30,15,,,0,0,,,0,0,0.0,0.0,30,15,,,0,0,1.0,30.0,30,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,30.0,30,15,,,0,0,,,0,0,,,0,0,0.0,0.0,30,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,micro,30,15,15,UNKNOWN,1.0,30.0,30,15,,,0,0,1.0,30.0,30,15,0.6333333333333333,19.0,30,15,,,0,0,,,0,0,1.0,11.0,11,6,1.0,11.0,11,6,1.0,30.0,30,15,1.0,30.0,30,15,,,0,0,,,0,0,0.0,0.0,30,15,,,0,0,1.0,30.0,30,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,30.0,30,15,,,0,0,,,0,0,,,0,0,0.0,0.0,30,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,H,STRICT_BASE,320,False,macro,27,15,9,UNKNOWN,0.0,0.0,27,15,,,0,0,0.0,0.0,27,15,0.9777777777777777,26.0,27,15,1.0,26.0,26,15,0.0,0.0,26,15,0.0,0.0,1,1,1.0,1.0,1,1,1.0,27.0,27,15,0.0,0.0,27,15,1.0,27.0,27,15,1.0,26.0,26,15,0.0,0.0,27,15,,,0,0,0.0,0.0,27,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,27.0,27,15,,,0,0,1.0,26.0,26,15,1.0,27.0,27,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,H,STRICT_BASE,320,False,micro,27,15,9,UNKNOWN,0.0,0.0,27,15,,,0,0,0.0,0.0,27,15,0.9629629629629629,26.0,27,15,1.0,26.0,26,15,0.0,0.0,26,15,0.0,0.0,1,1,1.0,1.0,1,1,1.0,27.0,27,15,0.0,0.0,27,15,1.0,27.0,27,15,1.0,26.0,26,15,0.0,0.0,27,15,,,0,0,0.0,0.0,27,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,27.0,27,15,,,0,0,1.0,26.0,26,15,1.0,27.0,27,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,U,STRICT_BASE,320,False,macro,204,15,43,UNKNOWN,0.4868131868131868,99.0,204,15,,,0,0,0.4868131868131868,99.0,204,15,0.5835164835164836,119.0,204,15,0.2023015873015873,24.0,119,15,0.7976984126984127,95.0,119,15,0.04285714285714286,4.0,85,15,0.4628835978835979,38.0,85,15,1.0,204.0,204,15,0.4868131868131868,99.0,204,15,1.0,204.0,204,15,0.2023015873015873,24.0,119,15,0.5835164835164836,119.0,204,15,,,0,0,0.4868131868131868,99.0,204,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,204.0,204,15,,,0,0,0.2023015873015873,24.0,119,15,0.5131868131868131,105.0,204,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,U,STRICT_BASE,320,False,micro,204,15,43,UNKNOWN,0.4852941176470588,99.0,204,15,,,0,0,0.4852941176470588,99.0,204,15,0.5833333333333334,119.0,204,15,0.20168067226890757,24.0,119,15,0.7983193277310925,95.0,119,15,0.047058823529411764,4.0,85,15,0.4470588235294118,38.0,85,15,1.0,204.0,204,15,0.4852941176470588,99.0,204,15,1.0,204.0,204,15,0.20168067226890757,24.0,119,15,0.5833333333333334,119.0,204,15,,,0,0,0.4852941176470588,99.0,204,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,204.0,204,15,,,0,0,0.20168067226890757,24.0,119,15,0.5147058823529411,105.0,204,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,macro,60,15,15,UNKNOWN,1.0,60.0,60,15,,,0,0,1.0,60.0,60,15,0.3,18.0,60,15,,,0,0,,,0,0,1.0,42.0,42,15,1.0,42.0,42,15,1.0,60.0,60,15,1.0,60.0,60,15,,,0,0,,,0,0,0.0,0.0,60,15,,,0,0,1.0,60.0,60,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,60.0,60,15,,,0,0,,,0,0,,,0,0,0.0,0.0,60,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,micro,60,15,15,UNKNOWN,1.0,60.0,60,15,,,0,0,1.0,60.0,60,15,0.3,18.0,60,15,,,0,0,,,0,0,1.0,42.0,42,15,1.0,42.0,42,15,1.0,60.0,60,15,1.0,60.0,60,15,,,0,0,,,0,0,0.0,0.0,60,15,,,0,0,1.0,60.0,60,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,60.0,60,15,,,0,0,,,0,0,,,0,0,0.0,0.0,60,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,native,T0,EDIT_TARGET,320,False,macro,15,15,15,UNKNOWN,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,0.0,0.0,15,15,,,0,0,,,0,0,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,,,0,0,,,0,0,0.0,0.0,15,15,,,0,0,1.0,15.0,15,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,15.0,15,15,,,0,0,,,0,0,,,0,0,0.0,0.0,15,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
OLD15,A,0,C_NO_H,FORCED_ON,native,T0,EDIT_TARGET,320,False,micro,15,15,15,UNKNOWN,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,0.0,0.0,15,15,,,0,0,,,0,0,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,1.0,15.0,15,15,,,0,0,,,0,0,0.0,0.0,15,15,,,0,0,1.0,15.0,15,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,15.0,15,15,,,0,0,,,0,0,,,0,0,0.0,0.0,15,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,challenge,challenge,STRICT_BASE,320,False,macro,12,4,3,UNKNOWN,0.3333333333333333,4.0,12,4,,,0,0,0.3333333333333333,4.0,12,4,0.3333333333333333,4.0,12,4,0.0,0.0,4,4,1.0,4.0,4,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,12,4,0.0,0.0,12,4,0.0,0.0,12,4,0.0,0.0,4,4,1.0,12.0,12,4,,,0,0,0.75,9.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,12.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,challenge,challenge,STRICT_BASE,320,False,micro,12,4,3,UNKNOWN,0.3333333333333333,4.0,12,4,,,0,0,0.3333333333333333,4.0,12,4,0.3333333333333333,4.0,12,4,0.0,0.0,4,4,1.0,4.0,4,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,12,4,0.0,0.0,12,4,0.0,0.0,12,4,0.0,0.0,4,4,1.0,12.0,12,4,,,0,0,0.75,9.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,12.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,H,STRICT_BASE,320,False,macro,9,7,3,UNKNOWN,0.6428571428571429,5.0,9,7,,,0,0,0.6428571428571429,5.0,9,7,0.6428571428571429,5.0,9,7,0.0,0.0,5,5,1.0,5.0,5,5,0.0,0.0,4,3,0.0,0.0,4,3,0.0,0.0,9,7,0.0,0.0,9,7,0.0,0.0,9,7,0.0,0.0,5,5,1.0,9.0,9,7,,,0,0,0.8571428571428571,7.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,9.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,H,STRICT_BASE,320,False,micro,9,7,3,UNKNOWN,0.5555555555555556,5.0,9,7,,,0,0,0.5555555555555556,5.0,9,7,0.5555555555555556,5.0,9,7,0.0,0.0,5,5,1.0,5.0,5,5,0.0,0.0,4,3,0.0,0.0,4,3,0.0,0.0,9,7,0.0,0.0,9,7,0.0,0.0,9,7,0.0,0.0,5,5,1.0,9.0,9,7,,,0,0,0.7777777777777778,7.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,9.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,U,STRICT_BASE,320,False,macro,28,7,2,UNKNOWN,0.8452380952380952,22.0,28,7,,,0,0,0.8452380952380952,22.0,28,7,0.8452380952380952,22.0,28,7,0.0,0.0,22,7,1.0,22.0,22,7,0.0,0.0,6,6,0.0,0.0,6,6,0.0,0.0,28,7,0.0,0.0,28,7,0.0,0.0,28,7,0.0,0.0,22,7,1.0,28.0,28,7,,,0,0,0.8333333333333333,22.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,U,STRICT_BASE,320,False,micro,28,7,2,UNKNOWN,0.7857142857142857,22.0,28,7,,,0,0,0.7857142857142857,22.0,28,7,0.7857142857142857,22.0,28,7,0.0,0.0,22,7,1.0,22.0,22,7,0.0,0.0,6,6,0.0,0.0,6,6,0.0,0.0,28,7,0.0,0.0,28,7,0.0,0.0,28,7,0.0,0.0,22,7,1.0,28.0,28,7,,,0,0,0.7857142857142857,22.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,macro,14,7,7,UNKNOWN,0.42857142857142855,6.0,14,7,,,0,0,0.42857142857142855,6.0,14,7,0.42857142857142855,6.0,14,7,,,0,0,,,0,0,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,14,7,0.0,0.0,14,7,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,0.8571428571428571,12.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.5714285714285714,8.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,micro,14,7,7,UNKNOWN,0.42857142857142855,6.0,14,7,,,0,0,0.42857142857142855,6.0,14,7,0.42857142857142855,6.0,14,7,,,0,0,,,0,0,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,14,7,0.0,0.0,14,7,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,0.8571428571428571,12.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.5714285714285714,8.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,source_style_confirmation,EDIT_TARGET,320,False,macro,14,7,7,UNKNOWN,0.5714285714285714,8.0,14,7,,,0,0,0.5714285714285714,8.0,14,7,0.5714285714285714,8.0,14,7,,,0,0,,,0,0,0.0,0.0,6,3,0.0,0.0,6,3,0.0,0.0,14,7,0.0,0.0,14,7,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.42857142857142855,6.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,evaluation,source_style_confirmation,EDIT_TARGET,320,False,micro,14,7,7,UNKNOWN,0.5714285714285714,8.0,14,7,,,0,0,0.5714285714285714,8.0,14,7,0.5714285714285714,8.0,14,7,,,0,0,,,0,0,0.0,0.0,6,3,0.0,0.0,6,3,0.0,0.0,14,7,0.0,0.0,14,7,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,14.0,14,7,,,0,0,,,0,0,,,0,0,0.42857142857142855,6.0,14,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,H,STRICT_BASE,320,False,macro,7,7,2,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,H,STRICT_BASE,320,False,micro,7,7,2,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,U,STRICT_BASE,320,False,macro,7,7,1,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,U,STRICT_BASE,320,False,micro,7,7,1,UNKNOWN,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,1.0,7.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,1.0,7.0,7,7,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,positive,EDIT_TARGET,320,False,macro,28,7,7,UNKNOWN,0.35714285714285715,10.0,28,7,,,0,0,0.35714285714285715,10.0,28,7,0.35714285714285715,10.0,28,7,,,0,0,,,0,0,0.0,0.0,18,6,0.0,0.0,18,6,0.0,0.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,0.9642857142857143,27.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.6428571428571429,18.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,fit,positive,EDIT_TARGET,320,False,micro,28,7,7,UNKNOWN,0.35714285714285715,10.0,28,7,,,0,0,0.35714285714285715,10.0,28,7,0.35714285714285715,10.0,28,7,,,0,0,,,0,0,0.0,0.0,18,6,0.0,0.0,18,6,0.0,0.0,28,7,0.0,0.0,28,7,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,0.9642857142857143,27.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,28.0,28,7,,,0,0,,,0,0,,,0,0,0.6428571428571429,18.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,native,T0,EDIT_TARGET,320,False,macro,7,7,7,UNKNOWN,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,0.8571428571428571,6.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BASE,BASE,native,T0,EDIT_TARGET,320,False,micro,7,7,7,UNKNOWN,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,0.0,0.0,7,7,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,0.8571428571428571,6.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,1.0,7.0,7,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,challenge,challenge,STRICT_BASE,320,False,macro,12,4,3,UNKNOWN,1.0,12.0,12,4,,,0,0,1.0,12.0,12,4,0.3333333333333333,4.0,12,4,0.0,0.0,4,4,1.0,4.0,4,4,1.0,8.0,8,4,1.0,8.0,8,4,1.0,12.0,12,4,1.0,12.0,12,4,1.0,12.0,12,4,0.0,0.0,4,4,0.0,0.0,12,4,,,0,0,1.0,12.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,12.0,12,4,,,0,0,0.0,0.0,4,4,0.0,0.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,challenge,challenge,STRICT_BASE,320,False,micro,12,4,3,UNKNOWN,1.0,12.0,12,4,,,0,0,1.0,12.0,12,4,0.3333333333333333,4.0,12,4,0.0,0.0,4,4,1.0,4.0,4,4,1.0,8.0,8,4,1.0,8.0,8,4,1.0,12.0,12,4,1.0,12.0,12,4,1.0,12.0,12,4,0.0,0.0,4,4,0.0,0.0,12,4,,,0,0,1.0,12.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,12.0,12,4,,,0,0,0.0,0.0,4,4,0.0,0.0,12,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,evaluation,H,STRICT_BASE,320,False,macro,9,7,3,UNKNOWN,0.0,0.0,9,7,,,0,0,0.0,0.0,9,7,0.6428571428571429,5.0,9,7,1.0,5.0,5,5,0.0,0.0,5,5,0.0,0.0,4,3,1.0,4.0,4,3,1.0,9.0,9,7,0.0,0.0,9,7,1.0,9.0,9,7,1.0,5.0,5,5,0.0,0.0,9,7,,,0,0,0.0,0.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,9.0,9,7,,,0,0,1.0,5.0,5,5,1.0,9.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,evaluation,H,STRICT_BASE,320,False,micro,9,7,3,UNKNOWN,0.0,0.0,9,7,,,0,0,0.0,0.0,9,7,0.5555555555555556,5.0,9,7,1.0,5.0,5,5,0.0,0.0,5,5,0.0,0.0,4,3,1.0,4.0,4,3,1.0,9.0,9,7,0.0,0.0,9,7,1.0,9.0,9,7,1.0,5.0,5,5,0.0,0.0,9,7,,,0,0,0.0,0.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,9.0,9,7,,,0,0,1.0,5.0,5,5,1.0,9.0,9,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,evaluation,U,STRICT_BASE,320,False,macro,28,7,2,UNKNOWN,0.03571428571428571,1.0,28,7,,,0,0,0.03571428571428571,1.0,28,7,0.8452380952380952,22.0,28,7,0.9523809523809523,21.0,22,7,0.047619047619047616,1.0,22,7,0.0,0.0,6,6,1.0,6.0,6,6,1.0,28.0,28,7,0.03571428571428571,1.0,28,7,1.0,28.0,28,7,0.9523809523809523,21.0,22,7,0.0,0.0,28,7,,,0,0,0.03571428571428571,1.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0.9047619047619048,26.0,28,7,,,0,0,0.9523809523809523,21.0,22,7,0.9642857142857143,27.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
NEW7,A,0,BE,FORCED_ON,evaluation,U,STRICT_BASE,320,False,micro,28,7,2,UNKNOWN,0.03571428571428571,1.0,28,7,,,0,0,0.03571428571428571,1.0,28,7,0.7857142857142857,22.0,28,7,0.9545454545454546,21.0,22,7,0.045454545454545456,1.0,22,7,0.0,0.0,6,6,1.0,6.0,6,6,1.0,28.0,28,7,0.03571428571428571,1.0,28,7,1.0,28.0,28,7,0.9545454545454546,21.0,22,7,0.0,0.0,28,7,,,0,0,0.03571428571428571,1.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0.9285714285714286,26.0,28,7,,,0,0,0.9545454545454546,21.0,22,7,0.9642857142857143,27.0,28,7,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,FULL_COHORT,METRIC,,,,,,,,,,,,
